"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"6171cdfb900e37639e11af6a","8e68f5b6-923b-4f54-8f20-8d344ebdabb1","PHYSICAL","all","tregithey-oak-live","TREGITHEY","<p class="""" style=""white-space:pre-wrap;"">A repurposed cast iron frame forms the base for the Tregithey table which would make an excellent kitchen table, small dining table or even, as we use it, as a smart desk. The table top is thick pippy British oak or elm with a wild live wainy edge, soft and natural against the industrial metal. Handcrafted, this table range is a perfect example of utility meets beauty.</p>","Tregithey1001","Size","1600 x 700 x 770mm","Material","Oak","","","","","","","","","1770.00","0.00","No","1","/desks/tregithey","Oak top, Metal frame, Elm top","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634848328032-ZY3VNYIVGTXDI2HK4K52/DSC_2927.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634848327622-P3NHTFMB9HOXW3A0BF4W/DSC_2915.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634848331034-OJ6I6I0FPPBW0W5KEDMO/DSC_2869.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634848330464-S52G6UF92UI031ZA1NSJ/DSC_2932.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634849908173-SCYHDCJ52KA0LGL25F5R/DSC_2921.jpg"
"","36753348-d018-4d9a-8171-488123f55f73","","","","","","Tregithey1002","Size","1600 x 700 x 770mm","Material","Elm","","","","","","","","","1978.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"6173d1f116db373275f3523e","4fa39059-074f-49dc-b688-9b45f22c76b3","PHYSICAL","all","7t0be84xidrdcb9lt1pgpg6vjsyb9r","","","SQ3784318","","","","","","","","","","","","","0.00","0.00","No","1","","","0.0","0.0","0.0","0.0","No",""
"61769a354bd95978dcfb0805","75e11198-aace-401a-bace-0c1bdc0d5b6b","PHYSICAL","all","lansallos","LANSALLOS","<p class="""" style=""white-space:pre-wrap;"">The versatile Lansallos design makes this range of modern tables perfect for dining rooms, kitchens and offices. With a beautiful polished walnut top, the contemporary clash of materials makes this a unique yet functional piece.</p><p class="""" style=""white-space:pre-wrap;"">The metal frame of the table can be arranged in an array of designs, depending on your preference and finish, plus the legs can also be customised to match your home, with a range of Farrow &amp; Ball paint colours. </p>","Lansallos1001","","","","","","","","","","","","","0.00","0.00","No","1","/dining-tables/lansallos","Walnut top, Metal frame, Made to order","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635162700101-364E4GR08KBP6MH8FJAK/DSC_3039.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635162714444-ZHEONAPEN4RTW6IKBSQG/DSC_3011.png https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635163522792-4W0FJ48BQUI6KMK851BA/DSC_3020.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635164097076-SG5HPXY7XC3F70PCDG3P/DSC_3029.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635164815344-NSCK6EE6OT8A5GUDOZE3/DSC_3009.jpg"
"6176cd834a39107867660f62","5492779e-c031-4380-964b-d11b84861e12","PHYSICAL","all","lansallos-pfpjr","LANSALLOS","<p class="""" style=""white-space:pre-wrap;"">The versatile Lansallos design makes this range of modern tables perfect for dining rooms, kitchens and offices. With a heard-wearing subtly beautiful polished circular slate top the contemporary clash of materials makes this a unique yet functional piece.</p><p class="""" style=""white-space:pre-wrap;"">The metal frame of the table can be arranged in an array of designs, depending on your preference and finish, plus the legs can also be customised to match your home, with a range of Farrow &amp; Ball paint colours. </p>","lansallos1002","","","","","","","","","","","","","2491.00","0.00","No","Unlimited","/dining-tables/lansallos","Slate top, Metal frame, Round slate top","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635175872791-9MOHBS0ZZFXHIUU5QBIY/DSC_3691.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176344222-CTI7NNH2E3PZ9GEXNJB5/DSC_3617.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176780485-VJ0WVADH6A1TU7HN7P6L/DSC_3611.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176790612-DF0DLX17BA6MFDUH4FQ4/DSC_3621.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176809237-FFJVR3OF5DG3PP2KGQOI/DSC_3699.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176809368-A0RLHDADTSOX0JQP9IJG/DSC_3703.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635175878566-LG8YYT4QCJJXD0VKLORP/DSC_3703.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635175878612-TBYYEXDPCWZ5RZJJDDJI/DSC_3611.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635175878701-3TC8S3I0QIXL79Z8R7JI/DSC_3699.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176785071-N737FUZ691AJKWSU3QQA/DSC_3617.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635176794153-I7N1LFKHBIFLIX0ABDRA/DSC_3691.jpg"
"6177bbac812cc77e053742ec","ae031ca0-1294-487c-b471-70b94a33b56d","PHYSICAL","all","lansallos-slate","LANSALLOS","<p class="""" style=""white-space:pre-wrap;"">The versatile Lansallos design makes this range of modern tables perfect for dining rooms, kitchens and offices. With a heard-wearing subtly beautiful polished (<em>25mm)</em> slate top, the contemporary clash of materials makes this a unique yet functional piece. </p><p class="""" style=""white-space:pre-wrap;"">The metal frame of the table can be arranged in an array of designs, depending on your preference and finish, plus the legs can also be customised to match your home, with a range of Farrow &amp; Ball paint colours. </p>","Lansallosslate1001","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","","","","","2058.00","0.00","No","Unlimited","/dining-tables/lansallos","Slate top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635236863042-6C3B35HFVPF069OXT94T/DSC_3241.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635236863546-IFN46P128RINK46D7J46/DSC_3251.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635236860674-EUTI934RAEN2QTSG8EJZ/DSC_3258.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635237784187-P7VI3G9X1JWXZC9FIADA/DSC_3269.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635237791747-0PEVSHKBNUR43D76ILXP/DSC_3280.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451462989-04875WKUCAY80ACP6JIZ/DSC_3198.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451462191-V26FCV8CSOQAU8O7VTON/DSC_3199.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451463662-YUSRZUMWIMM9HDH79LOW/DSC_3201.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451459616-IF7ADRJRWDWMYXYUAUTL/DSC_3204.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451463155-O5EVUXHOVCYH7KYQMF47/DSC_3208.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636451462644-ZICLV3AQNRC4RSIDSDYO/DSC_3219.jpg"
"","6978d8de-d124-48d3-80c4-93e36eb922c4","","","","","","Lansallosslate1002","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","","","2676.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6177c57207378d02fef392c8","f12d21ea-bd84-4f88-b371-9c4ce9af5dc6","PHYSICAL","all","tewyn-slate","TEWYN","<p class="""" style=""white-space:pre-wrap;"">A traditional table with a stylish twist, our Tewyn table is a one-off, show-stopping centrepiece, with carefully crafted clear resin frame legs that shows off the stunning raw wild live oak edge.</p><p class="""" style=""white-space:pre-wrap;"">Full of natural beauty and topped with a stunning 25mm thick slab of polished slate, this Tewyn table is available in one size, seating 4 -6 (1800 x 900 x 770mm).</p><p class="""" style=""white-space:pre-wrap;"">The clear resin can have a colour added to it, to make translucent effect, solid colour or metal finish, (copper, iron, brass) - let us know if you’d like to add this customisation! </p>","TewynSlate1001","","","","","","","","","","","","","2626.00","0.00","No","Unlimited","/dining-tables/tewyn","Oak and resin frame, Slate top","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635240561462-WL156WIYXSJEGP15L0UQ/DSC_3312.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635240789437-Z8AN17UT57P3T6ESINIT/DSC_3314.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635240797050-O6HMGV1WWQYTW9B5M3F6/DSC_3293.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635240801176-G5WPRLE7GWA04Q8AYX2X/DSC_3298.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635241516076-D1HRO6V3MV6WHV0ELOLQ/DSC_3318.jpg"
"6177d0444c2c050dc2627872","9be52855-e3d5-4f72-8bf3-b1d85fea117d","PHYSICAL","all","levant-slate","LEVANT","<p class="""">A classic modern metal frame sits below our polished Cornish slate top. The Levant range has been designed to seamlessly fit into your space, with defined and tapered steel metal pin legs which gives the table an industrial style.</p><p class="""">The steel frame is robust, but elegant and easy to customise to fit your home with a range of Farrow &amp; Ball paint colours. </p>","SQ1181336","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","","","","","2070.00","0.00","No","Unlimited","/dining-tables/levant","Slate top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635243782461-BL9NRWBEDP0O0LHDI5IV/DSC_3383.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635245588043-E025Y72HP7B7CX3C2GRU/DSC_3402.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635244427520-U6E9O2G51UCK71I9AIHN/DSC_3396.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635246261836-P5U6L3GAIJKZ7BFNBEHE/DSC_3408.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635247042281-G928KUE4CQLLYL0KSJKO/DSC_3413.jpg"
"","baecd505-cb86-43a0-9edc-df7c000d9f23","","","","","","SQ0706615","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","","","2697.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6177fd28da6ca52bec30b298","e5155379-36e6-4297-8408-3c946db5395c","PHYSICAL","all","levant-oak-chestnut","LEVANT","<p class="""" style=""white-space:pre-wrap;"">A classic modern metal frame sits below a thick wood top. The Levant range has been designed to seamlessly fit into your space, with defined and tapered steel metal pin legs which gives the table an industrial style.</p><p class="""" style=""white-space:pre-wrap;"">The steel frame is robust, but elegant and easy to customise to fit your home with a range of Farrow &amp; Ball paint colours.</p>","SQ7807673","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2453.00","0.00","No","Unlimited","/dining-tables/levant","Oak top, Chestnut top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635253596220-B6ZFZ0EEJD4Y0O7BET5I/DSC_3443.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635253593037-HLM5V0L05D571NPXD10W/DSC_3452.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635253594514-RBRRS55ZCQJDHCV1ZIWT/DSC_3461.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635259228471-0AK1OUQF26LJVQXDSQBG/DSC_3480.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635259241007-7J9I3ETARO2H91GJZX1R/DSC_3474.jpg"
"","f66b6a72-be0e-4194-b1b9-b40568443a34","","","","","","SQ6303218","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9927938e-2778-48b2-b894-c40ea4d9826f","","","","","","SQ4775352","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","baa4bd73-45d5-40d7-b374-c735c8a4b666","","","","","","SQ3352213","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bde6986c-f266-47f1-b268-5e4ca7c5b313","","","","","","SQ3534434","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4db7b756-04ab-46f4-9cc5-8c419e9814d1","","","","","","SQ9604501","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","926fe586-2237-41a5-ae3c-7ea1b990cf83","","","","","","SQ2200732","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","723f45d1-d448-45a7-848a-54fd7884f16a","","","","","","SQ5893934","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f93bf1f5-5386-4cc6-8799-aa0413e14bc6","","","","","","SQ4483173","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","da1f98da-3bf4-496d-8cd2-19556eab2a22","","","","","","SQ4890735","Table top material","Oak","Table top thickness","52mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3095b758-fbfe-4932-b8f8-ec7184184084","","","","","","SQ1157617","Table top material","Oak","Table top thickness","52mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","672b8076-c9ba-44a1-9a0d-2f94db16ec18","","","","","","SQ3559236","Table top material","Oak","Table top thickness","52mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d7ca87e2-db86-412d-a6d1-7d616b9b8094","","","","","","SQ6496175","Table top material","Oak","Table top thickness","52mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3ff94c1e-92b7-4bab-9750-3d8887201e9e","","","","","","SQ4751403","Table top material","Oak","Table top thickness","52mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8ef15229-31cd-436d-90fc-821eea9631eb","","","","","","SQ4342126","Table top material","Oak","Table top thickness","52mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bec4d67a-2671-4cb4-b84b-c26142751a73","","","","","","SQ0198366","Table top material","Oak","Table top thickness","52mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","38eda368-48d2-4f19-b9b9-01406e950d3c","","","","","","SQ3568855","Table top material","Oak","Table top thickness","52mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a0b9d98b-a245-4a0e-8e91-c7f0e8e3e6ff","","","","","","SQ8909320","Table top material","Oak","Table top thickness","52mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","474f9b5b-5a98-4692-9997-11fe0a042596","","","","","","SQ6317111","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a53b048a-a36c-472f-96be-4d6a47bfb478","","","","","","SQ0271527","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9c32a6f0-4cbf-4d39-9757-a4da156b6f5b","","","","","","SQ8228289","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
